LicensePlate,RegistrationId,Expired
KNL 7478,205250618,0
VGC 2642,793296485,1
YYT 9947,966521667,0
HOQ 9228,478974426,1
FXY 4386,535401109,0
HQF 7173,905257292,0
ZHP 4304,398037213,0
VLT 3727,191491010,0
CJM 6202,890942977,1
IMC 7893,571495221,0
MLT 1738,889232621,0
SGB 4900,997596228,1
OYG 3552,178732436,1
YXU 8752,367792354,0
NST 5217,432419080,0
FGT 4568,906354825,1
PTO 6525,617309567,1
AQJ 8296,122417596,1
NAK 2145,836758321,1
KPE 6957,597994968,0
JGW 6783,310699516,1
XEB 4217,731275245,0
LII 9551,853235532,1
SSS 8417,946212915,0
ABK 2206,989005261,0
SXE 4690,331545511,0
ZJK 6556,911821316,1
XEI 1531,731866815,0
ILU 5569,948831998,1
LNI 5884,675079704,0
JUE 7781,679359591,1
DAB 1026,978532035,0
GCV 8509,928402373,1
AYJ 9343,838946112,1
NFZ 4204,966896601,1
ZLT 3241,336842735,0
SDN 5953,916812693,1
KIM 3860,340012402,1
APP 5950,584107661,1
ULY 6757,316309016,0
UUB 4162,106654604,1
SZV 7197,221519975,1
GLA 7146,566180875,1
BFY 2218,403028869,0
CLX 1436,511038154,1
EBX 1805,771741711,0
QBH 9437,644944760,0
AIM 8576,376959790,0
RCX 4983,633614225,0
MRL 7311,314781998,1
QRN 1020,563382724,0
WDS 9324,143328411,0
FCP 6982,218726420,0
WHD 8289,452082031,0
YTM 8783,632173219,0
QYV 7666,357352039,1
TAV 4618,983264213,0
JTB 5040,310765901,0
LVN 5074,845104523,1
LVH 2690,167923707,1
PZO 6672,344289668,0
QMV 6833,932741157,0
EMH 9846,491098109,1
HMM 9847,468761771,1
OFC 8661,384998467,0
ROY 1289,814115278,1
PTL 9519,826906166,1
RUX 4653,336326696,0
RLK 6524,911511902,1
HQP 8233,180343485,0
AUD 4411,981242019,0
FER 3732,450632008,1
FIR 7573,390500818,1
WDY 7741,255799473,1
ABQ 3953,770886601,0
KUR 4512,944089377,0
QHV 5810,280920641,0
RJB 7458,474334099,1
YOH 9846,958611553,1
DGQ 3479,407681968,1
SWK 5588,913211844,1
AUK 6872,203394650,0
UIY 8502,163265001,1
VIQ 1789,460709842,0
WKV 7313,331954099,1
KIY 9134,829637681,0
REM 5064,715432137,1
EHL 3351,287172905,1
AHE 8364,506433629,0
HQM 3010,680133999,0
TIO 7511,326345936,1
CWN 6488,227374966,1
IJQ 1279,934528470,0
TPF 2771,713235882,1
MPX 9254,657310839,0
WMN 9860,718538571,0
BLA 6999,243266451,0
DKE 3592,541645221,0
KGS 4151,528071016,0
HOQ 6320,311184939,1
XEG 3968,785483869,1
JIR 3557,975328176,0
CCL 8850,156207010,0
UFC 8282,577552861,0
MMZ 5354,736415767,0
SMF 4191,802213246,1
CUQ 5360,920001848,0
KCH 2967,322923396,0
PKN 4418,810831980,0
OCR 8976,877513036,0
RXQ 6087,625102931,1
HTH 5235,808711749,0
QIH 9498,473376046,0
CGG 6387,899242270,0
PIR 2516,800025712,1
IFY 4465,824182900,0
NVN 7981,937667870,0
CDQ 3224,781736693,0
TQR 3034,821562515,1
ACA 4004,955653964,0
VDZ 6381,235522153,1
IGN 3445,489267509,1
XII 7754,554564618,1
RJO 2839,481791430,0
BCK 3916,434615138,1
AEW 3307,953094025,1
NMZ 1258,936913784,1
YMF 1687,384992403,0
HGO 3180,684453704,1
SQS 8422,601433389,0
EZW 8099,332934282,0
SQJ 5546,298591895,0
URL 1388,319167991,1
YZU 9135,121685013,0
DUN 3654,601518351,0
DSY 9261,852901937,1
REF 9508,431938255,1
DUB 6101,508611562,1
DRJ 7691,891502625,1
HHZ 7808,677602358,0
SKC 1328,450015148,1
BWV 5507,449602258,0
TZP 2022,794829784,0
BPI 5814,234174537,1
YJV 4110,674772568,1
ZXN 7530,297433354,1
OCK 5739,546171118,1
EQG 3776,105119776,1
ZEN 7658,720654123,0
EEG 2749,182739211,0
RSG 3437,579936043,0
OAU 6754,591188836,1
VOC 7595,424444540,1
QQJ 9514,413428598,0
AFF 5219,598555228,0
SJA 4507,852966685,1
JXC 7995,790603646,1
CJQ 8555,924739697,0
ZLV 7836,604524378,0
QTJ 7828,314802839,0
HBL 7770,952154604,0
RLS 3827,442634580,0
KWW 4362,862312612,1
WFI 1534,542587351,0
FYV 5928,766618986,0
KPR 8256,546224569,1
NJK 5028,249681154,0
LRB 4363,430551175,1
PHX 4482,915121582,0
ZFP 4088,599193147,0
JDS 6498,928967044,1
UPJ 2564,854655747,1
PKA 8458,652306221,1
BVO 1979,964539488,0
FAR 6570,830856839,0
CEU 4575,179315955,0
UVT 3437,623509498,1
IKL 4569,827023876,1
AEP 7764,357450167,1
LGE 3049,473488630,1
CEU 1783,153429421,1
SEI 9870,135108252,1
CUG 8059,788994586,1
AUF 2687,639318683,1
RJX 1552,954176207,1
WOK 8441,254177813,0
AGJ 8113,719677562,1
EAD 8466,697987470,0
MRM 6558,279418245,1
SXO 2146,479747398,1
TQG 5318,198860664,0
JGP 8503,799462338,1
FGC 6151,103974579,1
NVS 4655,615555454,0
JGJ 8236,199370164,0
VWV 6915,144852099,0
KSY 6844,523412739,0
XRX 9781,481739962,1
NDX 1078,646608966,1
ZIB 9526,214669713,1
COD 4201,999132735,1
RNE 1620,261302283,0
QWJ 3648,569179610,1
KJV 4610,369211843,1
JVH 3230,693171806,1
ZLO 1652,581432155,1
GNR 9903,370520863,1
ULZ 6458,430906565,1
FSV 2403,593779542,1
ASG 2651,103684238,0
QLW 5254,190922502,1
SOI 5047,136053696,1
GKB 9513,665186139,1
ATL 5822,123970827,1
XVX 8425,149304507,1
RBN 5344,427971372,1
AHI 3082,893036207,1
KUR 8388,904344780,0
RBC 4535,263756081,0
SCK 9297,613352610,0
VXN 5626,811194105,1
MUB 2824,941580090,0
NUW 6932,221369053,0
HCX 7822,235350070,1
TGX 3394,791150488,0
MCS 1413,455588912,1
HXZ 7250,418417963,0
CMD 7820,878201494,0
KBY 2309,667705231,0
JCT 5776,799969500,1
CFA 7927,757094810,1
PMJ 8947,436347068,0
HPS 8236,697653300,1
WZK 5292,883992900,1
IIL 3170,707764991,0
GTC 5120,652440874,0
CIT 3614,244408140,0
ANR 7355,884565585,0
TOK 1642,715797539,1
DPI 3692,503617591,0
KJU 1524,686824958,1
DVZ 6173,731133178,0
YOV 1175,496289968,0
APL 4816,531764943,0
XEB 3789,402654583,0
VUW 4049,912211488,1
OZW 1566,610592437,0
BEW 1669,221267156,0
ZCE 9736,341975364,1
YZW 7283,239990491,0
OVM 9754,776836182,1
MPQ 1124,499460978,0
MZB 4596,435516408,0
GVA 9480,395885018,0
WWN 1381,452125457,1
YWV 4307,563068978,1
OCL 9709,649353730,1
MZR 7313,524278121,0
UOP 6249,509471878,0
MPN 3208,213464857,1
JKF 7435,177534874,1
QDL 3784,841286515,0
WHF 5391,520819866,0
ODJ 3099,331112659,1
JIK 5460,910046942,1
GIY 5810,644242754,0
ITW 1825,156178091,0
WMS 3671,752127264,0
CZD 2248,702378541,1
NDE 4269,430937297,1
DDG 5900,164039908,0
IIR 1261,241850990,1
MMC 1369,446146831,1
DBQ 3187,447681238,1
UCR 9743,113679120,0
AZK 2254,953041785,1
CHK 3080,959468885,0
NCV 4876,692540165,0
XMT 4458,319782033,0
DXT 3800,797236801,1
VJI 2762,104541640,0
IIN 2474,939884357,0
JXC 2974,761013902,0
CIL 5286,166116691,1
SQS 1672,115739955,0
EUN 4901,459424641,1
CIB 6682,203278708,0
QTO 6982,107937047,0
FXE 5059,291210393,0
NJH 7948,519472376,0
MGI 5406,101757685,0
OYM 5597,215221902,0
GMF 2113,845158065,0
ZBQ 4299,867685875,0
WSP 1844,912640675,0
HIW 7389,247443336,1
ZET 4676,202239559,0
WSU 7702,298096313,1
FKN 9619,802200377,0
TCK 2875,648166001,0
OLB 5001,300832041,1
ONH 4157,216693834,1
PPY 6077,548830304,0
IDM 8551,894312498,0
NIO 5011,978103428,0
MUO 4970,870564717,1
ALM 9691,252598598,1
LWH 8725,415759350,0
LEP 3214,881099531,0
USO 5886,935495761,1
HDO 3166,878908378,0
DES 3656,582691669,0
RJZ 8124,457759195,0
FRZ 4079,996633924,1
LGX 1688,676693913,0
CMM 6351,726573910,0
DFZ 9397,764981941,0
MEQ 5741,632518599,0
NAI 5973,391641748,0
XYD 7657,802094800,1
LBN 6257,292171598,0
PBR 9335,674037508,0
AHX 8146,885200876,1
EYQ 4821,612629301,1
VNE 3020,712612076,1
XKK 4319,556055305,1
RXY 6241,951647393,1
VPJ 2072,572894917,0
JDB 3620,611222867,1
ZAM 9036,781307184,1
XJJ 9187,117318203,0
URU 3008,220351622,1
XPZ 2041,649040612,1
GSA 2103,885877843,1
SQV 6170,451138789,1
FTD 3306,722525172,1
DXO 2324,409008107,1
GDZ 1612,450856202,1
WWK 5360,668790641,0
RTM 8365,276265443,0
JFG 3467,100699593,0
WQX 4575,966622095,1
LCJ 2228,877035881,1
OQF 8806,744011938,1
CTD 1716,617963390,1
CIS 2422,792416569,0
PZD 6578,288736089,1
CMX 7178,151409712,1
ROX 7639,319398181,1
ENM 7668,244870798,0
GUB 9766,360817713,1
ZHI 3004,583861511,1
QYL 5330,807831734,0
QLR 6554,455829677,0
AJC 2430,982478758,0
RWV 8780,449907200,0
RCE 3443,721141527,1
ELA 1237,207993287,0
CSS 3086,202454156,1
PPJ 1343,959675557,1
NVH 1769,609851612,1
BTO 1046,825252703,1
CJT 9037,498990277,1
AZG 8214,140608407,0
NLT 1808,354102652,1
BQD 3265,760308243,1
MCX 3942,974934837,0
SCX 1398,234832067,1
ZRE 5045,112161723,1
RTU 1042,595561922,0
YZM 8119,961808828,0
NVQ 8953,454776645,0
BSA 8946,170743102,1
KMH 9872,182824378,1
PPQ 2700,623193698,1
BMN 7775,452203733,0
XYD 7495,564567014,0
DCH 8339,469610412,0
YUR 8702,649901941,0
WYW 8899,268088799,0
OIG 6620,840927721,1
VHH 1113,988537896,0
URZ 9595,864605229,1
HUE 3770,321961170,1
IFW 5298,896727148,0
DAT 8124,258938582,0
BNH 4553,998332160,0
AYU 5598,163354769,1
CXC 9049,621360231,0
EGC 5095,356224172,1
AIK 8783,889630607,1
KZM 8176,896052336,0
RXU 1564,368718601,0
ZVD 9496,452855007,1
IGL 4124,657620790,1
CQF 7049,440190267,1
SDB 8478,198522663,0
LHA 7861,286437945,1
PCY 7980,515198015,0
MBY 4852,571000215,1
NBJ 6004,741688766,0
CAN 2190,404853051,0
GES 1519,550281004,0
YPA 7867,765888363,1
AIE 7941,269186737,0
SHQ 4742,370421316,0
SXO 7831,686600944,0
DMU 8061,559756953,0
TLO 8593,535109772,1
PTI 8775,599933381,0
CIV 2983,479352136,0
NWW 6977,419762182,1
NEY 8574,651571397,0
TFU 8700,131279563,1
TWV 7091,831756916,1
TVI 2539,679688553,0
JYB 7550,326461462,1
LBB 9638,383536802,0
ATE 1446,211855159,0
PGH 1590,538836343,1
FWA 3963,931100464,1
HJO 6534,528888948,1
FAZ 2225,477473704,1
RUO 5631,693938851,0
JRS 9934,608467269,0
AHL 5491,547768846,0
QCD 5989,711615168,1
TKH 5243,854583718,0
JMV 4079,437839939,1
ASF 9855,955799740,0
UHU 2410,646373098,0
GSN 6119,559081825,0
VDC 6351,782352214,0
TXW 6415,655718563,0
ORY 7547,546782143,1
FQE 9248,776589316,0
EPU 1967,307645924,0
PUY 5746,575734023,0
QKY 9444,294877045,0
JFR 7279,650664132,1
GNF 7592,432536000,1
EXJ 7311,486921131,0
MRR 7537,103273124,1
DAD 7160,195450662,0
VGL 2007,583198906,1
SMZ 8681,869101228,1
XWL 1827,433709131,1
WXZ 8191,527861913,1
JQF 8732,606335376,1
UOK 2146,917384886,0
LBJ 8498,981557794,1
EPU 9629,834310571,0
JBQ 5549,846090851,0
CAU 8820,769721618,1
JWX 4541,144228962,0
IUY 3956,684554657,0
HAY 1136,665674131,1
TKV 1533,536543006,1
YHT 2991,115439963,1
IOH 5288,531614668,0
BUO 5672,683824111,0
EBK 3884,310677971,1
GCK 9276,205848373,0
BHJ 4464,501262418,1
OCT 1669,105052621,0
AUO 8414,960864168,1
HGT 8241,890742507,0
DQB 9395,978369741,1
MKL 9688,487132595,0
TRI 8289,975231490,1
GCB 3859,365322713,0
GKD 5906,652400771,1
OGK 9443,333381845,1
RPC 8595,629283543,1
QBJ 4218,176177739,0
NMG 2803,584031244,1
KVI 6630,702089506,1
UYU 6133,451583654,0
UUK 5612,212093001,0
LKN 4938,727727001,0
BXI 8701,122425842,0
QJS 6790,584842281,0
MBY 6025,154297182,1
VBR 2587,629333445,0
WAJ 9109,777972000,0
GZC 1880,596124149,1
FYX 7043,950110297,0
MDG 9667,123545650,0
KXJ 8840,662350068,1
OXI 1479,988521512,0
TSQ 6301,450228334,1
IKN 2639,406850383,0
TDC 6880,722770987,0
AXZ 3758,538663282,1
TJI 5165,579773891,1
LEY 9091,932368539,0
KXT 7168,659985522,1
OGO 3070,226325492,0
OXF 8703,128602672,0
ALG 7807,852941073,0
GWW 8697,763726239,0
EVF 8968,332200938,1
SIH 4095,775270032,0
ING 8680,928402423,1
LPD 8729,877180678,0
ZQB 7577,500932038,1
USM 4339,134375218,0
GRQ 4685,217733480,1
URR 9833,495647994,0
TKY 3103,467274710,0
BIZ 7585,912626143,1
TZX 5850,605449675,0
TYM 9406,627656957,0
ZAL 4930,154165865,0
UAF 7701,970790940,0
UOH 4107,394098172,1
INT 1309,704568658,0
UGD 6764,297656795,0
VVU 7246,339028012,0
RPH 8166,943253851,1
KZA 8484,777071352,0
TKQ 8011,634309437,0
NYJ 3892,668533188,1
BEU 7349,923012013,0
GCH 9302,688910571,1
LOP 8669,653135747,1
CZN 2052,895553605,1
WBG 7743,266201618,0
AJZ 5250,778885645,1
DSC 8995,615426413,1
SVT 9097,412135671,0
LRI 7186,290465916,1
HYH 9805,847531819,1
XNX 9560,926306857,0
TYU 8342,758589251,1
PFK 8628,448155549,0
BZS 2674,367178206,1
AIE 3858,261148885,1
NDW 2937,987079715,0
TUX 5296,240641412,0
GQY 4770,178823206,1
GLN 2984,943803769,1
ESF 4424,944739220,1
DLU 9644,373149511,1
AJG 4039,186314716,1
DOV 3855,933716298,1
PPF 2508,154129560,1
HHF 1254,150564127,0
WJV 3832,415498797,1
PHI 4021,462138755,1
TXJ 9372,177878559,0
AVU 5972,800611672,0
JYJ 1426,702479490,0
KZI 9701,538608682,1
TVF 1796,740129860,1
IGE 5736,471634253,0
JJF 8472,992544532,0
MHP 5458,948652299,0
JOQ 3893,955440747,0
JUL 6625,246368200,0
EYD 2468,302800848,1
DVO 3027,697367317,0
UOZ 2025,539492429,0
DHW 8394,751419030,0
ZAI 7994,236401607,1
STF 9441,702101333,0
CIB 1725,407528221,0
VDX 3890,563595168,0
KGH 3186,543855762,1
KIF 9801,249107239,0
FJS 9291,565604908,1
CWX 9576,127146255,0
DBY 8009,978981818,1
GRM 9282,423653210,1
IMG 3770,592114440,0
VCD 8676,895878945,1
KYQ 9908,289766581,1
NMF 2138,213385261,0
YPJ 6758,748223132,0
SHA 8228,636245289,0
QUI 6009,220229701,1
AGE 9688,437821503,0
ZGM 8594,469499212,1
RFI 8411,413232253,1
ZEK 6942,211466341,1
YPI 6127,415106055,0
IYI 3756,192727115,1
HZG 3790,709663573,0
AXW 2097,228697604,0
SVL 4484,631468435,1
OJD 6028,115333866,1
SKX 1513,566913149,0
OJC 5294,593706536,0
SRN 9399,672824490,0
TVL 9378,870877954,1
YYJ 4392,790829287,1
SSZ 5157,626336210,0
NZJ 4672,602158852,1
HGG 1907,720739469,1
LPS 9113,834428498,0
IUN 4454,192790206,1
CEP 4205,779866636,1
JGB 2956,458869822,1
WIG 7013,667040114,1
GWG 4852,932451984,0
AVX 8081,229655992,1
TDW 8069,381679460,0
FYM 4917,752245083,0
WGF 1512,126252855,0
XQE 9241,205666840,0
IRG 4817,408700423,1
YPC 3526,521979548,0
UCA 9077,518818909,1
DVD 8146,608353871,1
YYU 4769,878192559,0
QVA 6522,507579318,1
CUP 5909,552841431,0
JPT 9627,325710846,1
LAE 5311,798292740,0
DOC 6145,521810810,0
DNS 6373,689067132,1
FFQ 4381,809737031,1
CPI 9937,488269945,1
YZS 8638,963318203,1
IDB 7723,542938983,1
ONI 2934,461229462,1
KTY 2167,769535865,0
ICG 5478,455961265,0
YDC 2077,682405861,0
RHO 8961,358339678,1
PMS 7476,848665892,0
JWF 4042,624056940,1
BUG 6823,586310444,1
PVT 8878,809912168,0
ULX 8542,580122972,0
LNM 4785,595543429,0
JPG 9861,208811653,1
ZQO 4971,158804924,1
FAT 7107,352625800,0
TSR 4029,921273500,0
JOI 1782,911907477,0
EQG 9789,360236126,1
QQR 3022,898161388,0
VJJ 1340,657215770,0
JTG 1035,698554392,1
PAR 8598,660999796,1
EXS 5410,328544773,0
PGT 8230,149864535,1
UNV 5592,567248777,1
BIX 8523,762459624,0
VEZ 4576,441339373,0
HUZ 1983,129592748,1
LIC 9344,486926770,0
TOS 6256,298756033,0
ACN 2165,815779390,0
RJE 6159,711302353,0
MFW 5296,575166404,0
RRM 8484,153787417,0
LDX 5884,173922308,0
LFZ 8510,430578737,0
TDZ 7264,501794367,1
VWQ 1372,517919642,0
NHA 4828,926718239,1
QFA 3793,725254500,1
KDH 9792,217257323,0
CQV 6138,740413573,0
HZF 8388,110591678,0
OKR 7067,126108534,1
EAI 4740,278401442,0
GLL 3791,360803295,0
KVT 2762,940196150,1
JYO 6737,219333578,1
IVE 8603,790341540,0
ATC 5213,827171625,0
DRL 7070,375421166,0
YZR 9109,475915020,0
LJL 8392,368270243,0
GNX 4230,186345164,0
ZKR 2348,364665274,1
GYA 6708,146395161,0
KSQ 3778,736066426,0
HKK 1160,468418104,0
VFL 1043,304690951,0
FUP 1424,723144332,1
OUR 2097,699229376,0
DUH 2966,474000805,1
LYV 7615,180336126,1
ZZA 3419,377448918,0
DFS 7825,465792850,0
QJA 7757,766694042,1
LDT 9235,895378409,1
DQU 8538,599901501,0
LMS 9271,155758983,1
WHM 6302,998467725,0
UJK 1268,616245673,0
PSE 9090,346400378,1
YBC 4623,230839043,1
IHR 4710,375864615,1
OSH 3530,887939368,0
LWD 3856,226257471,1
FCB 7499,325453884,1
COF 7791,995021503,1
QMD 8086,341890585,1
TJB 5330,513649919,1
THV 7745,501231365,0
UPY 6152,270321180,0
QPA 8362,377191208,1
SVT 3744,670171147,0
HRP 4934,601098101,1
LTQ 2815,965786970,1
AJC 8355,966335062,0
BBH 1918,236461331,1
RYB 3840,807793043,1
DLR 4783,515468701,1
UJB 2369,220252460,0
KLQ 1818,806026403,1
QWW 4097,318700581,1
DEN 9395,784260621,1
SDY 9910,176955108,1
HPX 3942,117068163,1
IXY 8437,715904203,1
APE 1911,702176732,1
UUF 2026,371027921,0
GWP 4924,486107945,0
NLJ 2165,836981547,0
BIW 3207,106622053,0
QHN 8168,908663726,0
LQL 1330,279127062,0
HEI 6556,154762566,0
AXM 9380,383631855,0
JXT 9880,137000594,0
BOT 8911,547576049,0
UMZ 4781,981780752,1
OMF 1315,851559343,1
WLG 7344,308804451,0
WRZ 3203,484756984,1
KMP 1941,987455509,1
OKR 3733,858855409,1
EPX 7062,437503352,1
AIB 1955,214807531,1
CII 6922,123885680,1
ANB 9759,111596621,1
FLM 6178,537703550,0
AOP 7007,566740065,1
EEI 2234,295112254,0
YHI 9842,112431798,1
IXK 8640,345822649,0
OFP 4697,502442623,1
JLW 6850,195325665,1
ZLV 7073,525155229,1
NXI 9536,144287900,1
EGL 8633,312262572,1
ADH 3572,206510031,0
BUT 4484,806584638,1
GHF 7928,985471357,1
VRK 5871,413058082,0
APE 8815,318478906,0
MNF 3267,657396040,1
HSH 5694,654425095,1
DCC 5936,732141631,1
NKG 8625,131269620,1
EMU 9123,356013678,1
DEN 5756,911297680,0
OZR 3165,531980309,0
HHB 7486,482809137,0
HLX 4498,416690732,1
YQM 6811,167149649,0
DKL 8085,442004193,0
EPF 8445,101134152,1
DHX 9901,605642124,1
NLB 6126,668277521,1
QTV 7187,626924653,0
VXX 5723,180470617,0
VMX 6607,599734486,1
ALL 2710,341349846,0
YYB 7536,210914119,1
BPT 6370,251112983,1
PMA 9545,113711737,0
UPE 8429,231704631,0
VXX 3035,593387798,0
JLM 7863,785045678,1
ECU 3713,513205585,1
IGI 3561,132245863,0
VBL 4166,461297940,1
XCU 1116,905571508,0
SVA 6115,295158173,1
DVS 4333,786781016,1
IMD 7108,539804563,1
TOW 8416,451054680,0
TAA 8310,885847866,1
VEE 5990,626266242,1
MTA 6325,227978120,0
JMI 5493,127248113,1
NFP 9165,351517702,0
JXL 6013,828735275,0
SIY 1508,592001018,1
TTX 5653,283896890,1
WDK 6871,517195990,1
EGZ 2022,348745097,1
BXX 8579,274932642,1
EXY 8563,892903166,1
GHX 7472,784459959,0
AAA 9027,132391297,0
YSL 5725,450513504,1
EPB 3600,107498717,1
SXO 2893,412259657,0
TAG 6330,453417950,0
ALM 7611,191479465,0
REW 7807,908053215,0
GQN 4676,684473389,0
TZH 3599,121256921,1
RUR 7474,217360865,0
WJI 3426,567707831,1
BLM 8166,669495965,1
TYZ 1774,952861027,1
TJJ 9791,850742073,0
WSL 6715,139753751,0
PYA 8879,891499762,1
EZD 6281,421379868,0
UZI 4991,585202188,0
WPW 9729,964252906,1
QXN 9037,465105282,1
NKK 2758,289526825,1
VWB 5076,922849761,1
OEZ 2695,269552815,1
CKE 4063,793012523,0
LQZ 3236,326742602,1
AHP 3900,163537694,1
UPT 6778,655561828,1
AKR 9094,453922500,1
ULS 6809,828323602,1
QEQ 9751,774223046,1
SPQ 1723,482383028,1
JGC 1496,466693961,1
DLU 5613,384153632,0
TOF 2696,520452923,1
GJM 6419,727001929,1
HVV 2408,930397817,0
BYZ 1490,579211730,0
RSA 2047,572106687,0
ECW 3595,300571773,0
JNC 8249,831353732,0
ETO 2862,784621134,1
TZN 7872,523053786,0
JSA 1753,551847955,1
UDW 1917,478058199,1
AAP 6774,805808014,0
YGD 9504,899462292,1
PMZ 4859,428622580,1
WKQ 5398,925931765,1
EHA 4325,114650003,1
EBI 9766,255093946,1
ACE 2146,851125739,0
GLU 3219,552348568,0
UJU 3680,328176526,0
YOC 1520,508180824,0
JOF 5233,784488162,1
KPH 2898,474075303,0
JSP 4689,324059951,0
SYU 1057,634583388,1
WXV 4089,129880972,1
RYR 7161,788068252,0
AUR 9844,841263614,1
SOY 5776,926228811,1
KNH 6368,403082587,1
SJZ 6084,635825471,1
ACO 7126,590285459,0
PSY 3779,458012386,0
VTD 9013,361921064,0
SIZ 3504,933177063,1
IBQ 2296,977381938,0
ILE 8120,972650643,1
IAA 5359,938201592,0
OCD 8355,792817769,1
KVB 9425,868433860,0
XTE 1644,416063406,0
VLS 5936,999236212,1
HAT 4365,611857966,0
AFK 7711,732028788,1
JNH 1180,774848489,0
IJP 9306,896988884,0
PGR 5903,678296750,0
NAC 2642,560504760,1
VAG 8281,934063441,1
VEA 4031,732117459,1
EVS 6083,285328422,1
JJD 5805,805700894,0
OMP 9432,319001690,1
SEA 6090,271392173,1
XNL 9696,176423329,1
FGO 8600,432548351,1
UYV 5354,842773232,0
PHG 9387,312422638,0
BXX 4221,666296148,1
VPQ 9783,693839804,1
EKH 4819,398684772,1
USC 7870,249858305,0
WFJ 8844,983177121,1
MZH 9862,931050425,0
VVQ 1289,105530539,1
EUH 2343,374601522,0
VEZ 7345,245010115,1
JHT 6497,554386824,0
EZQ 7628,534201152,1
JFM 2024,653835080,0
XTS 4017,616456359,0
ASX 9342,136313690,1
YUV 8109,655936826,1
LFI 2964,890057725,0
DLI 6318,796855739,0
ZSO 5285,817887287,0
UAS 4263,624399824,1
MFY 8262,825028095,1
WPO 8413,698083233,0
DRW 7146,283547080,0
BLY 8268,964108393,0
HLZ 4505,104393608,1
YCQ 5844,758397676,1
CIQ 6563,744480371,0
NDB 2146,395006310,0
OCV 6263,372513126,0
WRG 6430,577064218,0
SMP 9912,896993599,1
UPY 2892,613011180,1
MLS 7661,345627611,1
HDD 8939,845211039,1
TJU 5230,700094476,0
JNU 3669,923481165,0
POG 5275,393206242,1
DJN 9533,200241004,1
LDK 5052,399912197,0
FVR 7095,308798694,1
UIY 9145,844211713,0
CEN 5412,217859238,1
OUV 4683,757913645,0
JVG 9305,141133414,1
QYE 4724,165606521,0
OYI 7528,713082877,1
UGN 5244,876703751,1
IYA 7099,901855112,1
OVC 2624,375954421,0
HWH 4670,333038897,1
WRC 4894,925150578,0
KVC 8465,671415768,0
YXY 3766,629523484,0
NZB 6744,871324604,0
AKQ 9014,491519326,1
SJZ 6675,628797375,0
VXA 8212,335391924,0
LSE 6445,305184570,0
MZH 2567,885412569,0
WGV 8609,485804742,1
ONK 3733,208886696,0
MII 7799,529100252,1
CTS 9866,292687098,0
CKE 2959,474168387,0
NNM 7269,801188009,0
JZM 5440,304924974,1
RDP 9200,196545036,1
CSN 6364,171764037,0
PWA 7161,789825858,0
JJC 9521,798577965,1
UUO 9727,440410272,0
FPN 9739,394303004,0
NEH 3330,209474976,1
YYL 4195,201761158,1
ISF 4990,221107497,1
QSI 1177,223113596,0
JDI 1131,444323309,0
QPO 9442,245118714,1
TCG 4720,100927621,1
DKR 6670,693855326,1
HUM 6708,410518849,1
TNA 9869,906143832,1
JYO 9782,750020806,1
JJN 6579,734853135,0
QFS 5495,898846897,1
QTM 6898,767421144,1
AZG 9312,269721208,1
OTF 3150,152187305,0
HES 2688,330887837,0
EQB 4885,997082845,0
XGQ 3822,430672459,0
NSE 9427,967273944,1
GLE 8864,147073827,1
VKE 6764,283314862,1
ALM 2606,551075487,0
OPA 2215,116430829,1
BGK 1374,739140492,0
WJF 9760,959199684,1
CHP 2005,641114728,1
ZGB 8962,363948751,1
RJF 1909,449735482,0
SCL 3202,849219907,1
OUR 8169,784364010,1
OBM 7029,166471244,0
MLZ 4631,241470304,1
XEY 5033,420219216,0
EUZ 8284,326187473,1
JWL 8222,589519465,1
XEN 2818,411219844,0
LAH 9801,651908022,1
KIY 7103,417189691,1
VDL 3956,673724054,1
WSU 6571,365413250,0
URX 2501,544429182,1
GRV 7430,988500128,0
CEE 1164,464900111,1
XSN 7949,968602190,0
JPO 5707,395709851,1
LVS 1562,284554066,1
BGV 9682,486327714,1
WDD 1838,320559370,0
VWI 8765,732492082,1
SAS 5210,808858398,1
LSJ 2751,337397185,0
QAZ 3141,962043155,0
CYG 8608,916561740,1
HHI 1787,736709634,0
HPD 2106,420550904,0
FPL 9208,579421097,1
HRW 9884,526766874,0
MPX 2401,779176010,1
IWC 8902,258464539,1
OIA 8994,912165832,1
AMR 7946,127284396,0
SFK 6078,590342953,0
ZHV 2008,646511028,0
ODV 4491,813273863,0
CIK 9531,402028661,0
RKT 2649,982979566,1
OSO 5788,493032561,1
ITI 8707,905450923,1
RMT 8997,381118176,1
VQS 2526,694952831,1
YUW 3076,891393800,0
MUI 8503,597427373,1
PBS 3472,149965572,0
EGL 5905,332490015,1
LUC 1017,406625676,0
HKB 8619,624978667,1
SCX 2652,448473068,0
OWX 8546,375634065,0
BOO 7094,991594641,0
GKN 9904,801858222,0
AML 9645,603220133,0
WTL 1307,619001115,1
DZW 4055,997439015,0
YPM 8482,942342182,1
UPK 6765,622441107,0
DSI 8233,235694493,1
QPH 7738,988426762,1
VAZ 6479,583822185,1
OYK 1992,127000415,0
PFN 7176,244265679,1
TFE 3528,893152426,1
QIV 9524,733160092,0
CFQ 9275,121058668,1
UEB 4634,190918111,1
UBR 2389,289643675,1
KYL 4015,986307301,1
KND 2108,979266261,0
DPF 9970,103971316,1
ORE 6645,914153717,1
XJC 5512,557244394,1
EMD 9057,602811000,1
